OMRÅDE;KØN;ALDER;INDVLAND;STATSB;TID;INDHOLD 
000;2;41;5306;5306;2018;2
000;2;41;5314;5100;2018;2
000;2;41;5314;5314;2018;1
000;2;41;5316;5316;2018;1
000;2;41;5338;5338;2018;1
000;2;41;5354;5100;2018;1
000;2;41;5358;5130;2018;1
000;2;41;5366;5366;2018;1
000;2;41;5374;5100;2018;1
000;2;41;5390;5100;2018;6
000;2;41;5390;5150;2018;1
000;2;41;5390;5164;2018;1
000;2;41;5390;5390;2018;9
000;2;41;5390;5502;2018;1
000;2;41;5390;5704;2018;1
000;2;41;5392;5392;2018;2
000;2;41;5403;5100;2018;5
000;2;41;5414;5100;2018;1
000;2;41;5418;5418;2018;1
000;2;41;5424;5424;2018;1
000;2;41;5432;5432;2018;9
000;2;41;5434;5434;2018;1
000;2;41;5438;5438;2018;2
000;2;41;5442;5130;2018;1
000;2;41;5442;5442;2018;1
000;2;41;5444;5444;2018;3
000;2;41;5448;5100;2018;1
000;2;41;5448;5448;2018;6
000;2;41;5456;5100;2018;1
000;2;41;5456;5486;2018;2
000;2;41;5458;5458;2018;1
000;2;41;5468;5468;2018;5
000;2;41;5472;5100;2018;2
000;2;41;5472;5472;2018;1
000;2;41;5474;5474;2018;7
000;2;41;5478;5390;2018;1
000;2;41;5482;5100;2018;1
000;2;41;5482;5448;2018;1
000;2;41;5484;5492;2018;1
000;2;41;5486;5486;2018;3
000;2;41;5492;5100;2018;1
000;2;41;5492;5130;2018;1
000;2;41;5492;5492;2018;12
000;2;41;5496;5100;2018;1
000;2;41;5502;5100;2018;5
000;2;41;5502;5170;2018;1
000;2;41;5502;5502;2018;1
000;2;41;5514;5100;2018;2
000;2;41;5514;5514;2018;1
000;2;41;5526;5100;2018;1
000;2;41;5607;5607;2018;2
000;2;41;5609;5609;2018;2
000;2;41;5611;5611;2018;7
000;2;41;5700;5700;2018;3
000;2;41;5704;5704;2018;2
000;2;41;5712;5158;2018;2
000;2;41;5716;5716;2018;1
000;2;41;5724;5172;2018;1
000;2;41;5752;5752;2018;1
000;2;41;5752;5778;2018;1
000;2;41;5756;5756;2018;1
000;2;41;5757;5757;2018;1
000;2;41;5901;5100;2018;2
000;2;41;5999;5324;2018;1
000;2;41;5999;5486;2018;1
000;2;42;5101;5100;2018;5
000;2;42;5104;5104;2018;2
000;2;42;5104;5140;2018;1
000;2;42;5105;5105;2018;9
000;2;42;5110;5100;2018;5
000;2;42;5110;5110;2018;2
000;2;42;5120;5100;2018;8
000;2;42;5120;5110;2018;1
000;2;42;5120;5120;2018;8
000;2;42;5120;5152;2018;1
000;2;42;5120;5999;2018;1
000;2;42;5126;5100;2018;1
000;2;42;5128;5128;2018;6
000;2;42;5130;5100;2018;3
000;2;42;5130;5130;2018;7
000;2;42;5130;5164;2018;1
000;2;42;5130;5314;2018;1
000;2;42;5140;5100;2018;1
000;2;42;5140;5140;2018;1
000;2;42;5140;5390;2018;1
000;2;42;5150;5100;2018;2
000;2;42;5150;5150;2018;7
000;2;42;5154;5154;2018;9
000;2;42;5156;5100;2018;1
000;2;42;5156;5156;2018;2
000;2;42;5158;5158;2018;18
000;2;42;5160;5100;2018;1
000;2;42;5160;5182;2018;1
000;2;42;5164;5100;2018;6
000;2;42;5164;5164;2018;2
000;2;42;5164;5262;2018;1
000;2;42;5164;5324;2018;1
000;2;42;5164;5366;2018;1
000;2;42;5170;5100;2018;18
000;2;42;5170;5126;2018;1
000;2;42;5170;5130;2018;2
000;2;42;5170;5164;2018;1
000;2;42;5170;5170;2018;12
000;2;42;5170;5322;2018;1
000;2;42;5170;5392;2018;1
000;2;42;5170;5999;2018;1
000;2;42;5172;5100;2018;4
000;2;42;5172;5120;2018;1
000;2;42;5172;5128;2018;2
000;2;42;5172;5172;2018;4
000;2;42;5174;5174;2018;2
000;2;42;5180;5100;2018;5
000;2;42;5180;5120;2018;1
000;2;42;5180;5180;2018;6
000;2;42;5180;5486;2018;1
000;2;42;5180;5502;2018;1
000;2;42;5182;5100;2018;1
000;2;42;5182;5164;2018;1
000;2;42;5182;5180;2018;1
000;2;42;5214;5214;2018;1
000;2;42;5214;5216;2018;1
000;2;42;5234;5100;2018;2
000;2;42;5244;5244;2018;1
000;2;42;5247;5247;2018;1
000;2;42;5258;5258;2018;1
000;2;42;5272;5100;2018;2
000;2;42;5272;5272;2018;1
000;2;42;5289;5100;2018;1
000;2;42;5289;5289;2018;2
000;2;42;5296;5100;2018;1
000;2;42;5302;5302;2018;1
000;2;42;5306;5100;2018;1
000;2;42;5306;5306;2018;1
000;2;42;5314;5100;2018;2
000;2;42;5314;5314;2018;1
000;2;42;5316;5100;2018;1
000;2;42;5318;5318;2018;1
000;2;42;5326;5164;2018;1
000;2;42;5354;5130;2018;1
000;2;42;5354;5354;2018;2
000;2;42;5366;5366;2018;1
000;2;42;5390;5100;2018;14
000;2;42;5390;5104;2018;1
000;2;42;5390;5120;2018;1
000;2;42;5390;5130;2018;1
000;2;42;5390;5170;2018;1
000;1;22;5110;5110;2018;74
000;1;22;5110;5999;2018;1
000;1;22;5120;5100;2018;15
000;1;22;5120;5110;2018;1
000;1;22;5120;5120;2018;35
000;1;22;5120;5180;2018;2
000;1;22;5122;5122;2018;2
000;1;22;5126;5100;2018;2
000;1;22;5126;5126;2018;15
000;1;22;5126;5130;2018;1
000;1;22;5128;5128;2018;38
000;1;22;5130;5100;2018;13
000;1;22;5130;5130;2018;90
000;1;22;5130;5150;2018;1
000;1;22;5130;5172;2018;1
000;1;22;5130;5268;2018;1
000;1;22;5130;5456;2018;1
000;1;22;5130;5999;2018;1
000;1;22;5134;5100;2018;3
000;1;22;5134;5134;2018;10
000;1;22;5140;5100;2018;4
000;1;22;5140;5130;2018;1
000;1;22;5140;5140;2018;40
000;1;22;5140;5170;2018;1
000;1;22;5140;5180;2018;1
000;1;22;5140;5438;2018;1
000;1;22;5140;5609;2018;1
000;1;22;5140;5776;2018;1
000;1;22;5142;5100;2018;3
000;1;22;5142;5142;2018;14
000;1;22;5142;5442;2018;1
000;1;22;5142;5611;2018;1
000;1;22;5150;5100;2018;3
000;1;22;5150;5150;2018;63
000;1;22;5150;5158;2018;1
000;1;22;5153;5100;2018;6
000;1;22;5153;5153;2018;1
000;1;22;5154;5154;2018;98
000;1;22;5154;5302;2018;1
000;1;22;5154;5410;2018;1
000;1;22;5154;5999;2018;1
000;1;22;5156;5100;2018;4
000;1;22;5156;5156;2018;18
000;1;22;5156;5448;2018;1
000;1;22;5156;5778;2018;1
000;1;22;5156;5999;2018;1
000;1;22;5158;5158;2018;140
000;1;22;5158;5999;2018;2
000;1;22;5160;5100;2018;5
000;1;22;5160;5110;2018;1
000;1;22;5160;5130;2018;1
000;1;22;5160;5160;2018;11
000;1;22;5160;5170;2018;1
000;1;22;5160;5432;2018;1
000;1;22;5164;5100;2018;36
000;1;22;5164;5164;2018;90
000;1;22;5164;5180;2018;1
000;1;22;5170;5100;2018;32
000;1;22;5170;5104;2018;1
000;1;22;5170;5110;2018;1
000;1;22;5170;5130;2018;3
000;1;22;5170;5140;2018;1
000;1;22;5170;5150;2018;1
000;1;22;5170;5154;2018;1
000;1;22;5170;5158;2018;1
000;1;22;5170;5170;2018;40
000;1;22;5170;5174;2018;1
000;1;22;5170;5180;2018;1
000;1;22;5170;5390;2018;1
000;1;22;5170;5418;2018;1
000;1;22;5170;5458;2018;1
000;1;22;5170;5609;2018;1
000;1;22;5170;5611;2018;1
000;1;22;5170;5778;2018;2
000;1;22;5170;5999;2018;1
000;1;22;5172;5100;2018;3
000;1;22;5172;5128;2018;4
000;1;22;5172;5140;2018;1
000;1;22;5172;5172;2018;8
000;1;22;5174;5100;2018;1
000;1;22;5174;5174;2018;22
000;1;22;5174;5176;2018;1
000;1;22;5180;5100;2018;25
000;1;22;5180;5110;2018;1
000;1;22;5180;5130;2018;1
000;1;22;5180;5140;2018;1
000;1;22;5180;5158;2018;1
000;1;22;5180;5180;2018;78
000;1;22;5180;5296;2018;1
000;1;22;5180;5302;2018;2
000;1;22;5180;5306;2018;1
000;1;22;5180;5354;2018;1
000;1;22;5180;5432;2018;1
000;1;22;5180;5486;2018;1
000;1;22;5180;5611;2018;1
000;1;22;5180;5999;2018;2
000;1;22;5182;5182;2018;9
000;1;22;5182;5244;2018;1
000;1;22;5228;5228;2018;1
000;1;22;5232;5236;2018;1
000;1;22;5234;5234;2018;2
000;1;22;5243;5100;2018;1
000;1;22;5244;5244;2018;1
000;1;22;5246;5246;2018;1
000;1;22;5262;5100;2018;1
000;1;22;5262;5262;2018;1
000;1;22;5269;5269;2018;1
000;1;22;5272;5100;2018;1
000;1;22;5279;5158;2018;1
000;1;22;5279;5279;2018;1
000;1;22;5287;5287;2018;2
000;1;22;5293;5293;2018;1
000;1;22;5302;5100;2018;1
000;1;22;5302;5302;2018;17
000;1;22;5304;5304;2018;1
000;1;22;5306;5306;2018;12
000;1;22;5314;5100;2018;11
000;1;22;5314;5110;2018;1
000;1;22;5314;5130;2018;1
000;1;22;5314;5160;2018;1
000;1;22;5314;5314;2018;17
000;1;22;5314;5390;2018;1
000;1;22;5316;5164;2018;1
000;1;22;5316;5316;2018;9
000;1;22;5318;5100;2018;1
000;1;22;5318;5316;2018;1
000;1;22;5318;5318;2018;2
000;1;22;5322;5322;2018;1
000;1;22;5354;5100;2018;5
000;1;22;5354;5164;2018;2
000;1;22;5354;5354;2018;6
000;1;22;5354;5432;2018;1
000;1;22;5390;5100;2018;29
000;1;22;5390;5110;2018;2
000;1;22;5390;5130;2018;1
000;1;22;5390;5142;2018;1
000;1;22;5390;5158;2018;1
000;1;22;5390;5170;2018;1
000;1;22;5390;5172;2018;1
000;1;22;5390;5358;2018;1
000;1;22;5390;5390;2018;70
000;1;22;5390;5474;2018;1
000;1;22;5403;5100;2018;3
000;1;22;5404;5404;2018;5
000;1;22;5410;5410;2018;6
000;1;22;5414;5100;2018;1
000;1;22;5416;5100;2018;1
000;1;22;5416;5416;2018;1
000;1;22;5418;5418;2018;1
000;1;22;5422;5422;2018;2
000;1;22;5424;5100;2018;1
000;1;22;5424;5424;2018;3
000;1;22;5432;5432;2018;29
000;1;22;5436;5436;2018;1
000;1;22;5438;5100;2018;1
000;1;22;5438;5438;2018;3
000;1;22;5438;5999;2018;1
000;1;22;5442;5100;2018;1
000;1;22;5442;5442;2018;1
000;1;22;5444;5100;2018;6
000;1;22;5444;5444;2018;9
000;1;22;5448;5100;2018;11
000;1;22;5448;5448;2018;46
000;1;22;5448;5776;2018;1
000;1;22;5448;5999;2018;1
000;1;22;5456;5456;2018;2
000;1;22;5457;5100;2018;1
000;1;22;5458;5100;2018;7
000;1;22;5458;5458;2018;1
000;1;22;5462;5432;2018;1
000;1;22;5464;5464;2018;19
000;1;22;5466;5466;2018;2
000;1;22;5468;5100;2018;1
000;1;22;5468;5468;2018;4
000;1;22;5472;5999;2018;1
000;1;22;5474;5100;2018;1
000;1;22;5474;5474;2018;3
000;1;22;5482;5100;2018;6
000;1;22;5482;5434;2018;1
000;1;22;5482;5458;2018;1
000;1;22;5482;5482;2018;21
000;1;22;5484;5100;2018;1
000;1;22;5484;5120;2018;1
000;1;22;5484;5484;2018;5
000;1;22;5486;5486;2018;8
000;1;22;5492;5100;2018;2
000;1;22;5492;5492;2018;1
000;1;22;5502;5100;2018;27
000;1;22;5502;5110;2018;1
000;1;22;5502;5142;2018;1
000;1;22;5502;5174;2018;1
000;1;22;5502;5502;2018;32
000;1;22;5502;5999;2018;1
000;1;22;5514;5100;2018;9
000;1;22;5514;5182;2018;1
000;1;22;5514;5514;2018;5
000;1;22;5607;5607;2018;3
000;1;22;5609;5100;2018;2
000;1;22;5609;5609;2018;20
000;1;22;5611;5432;2018;1
000;1;22;5611;5611;2018;76
000;1;22;5700;5700;2018;10
000;1;22;5704;5174;2018;1
000;1;22;5704;5704;2018;142
000;1;22;5712;5158;2018;2
000;1;22;5750;5122;2018;1
000;1;22;5750;5750;2018;14
000;1;22;5752;5778;2018;1
000;1;22;5754;5750;2018;1
000;1;22;5756;5756;2018;2
000;1;22;5757;5100;2018;1
000;1;22;5757;5757;2018;2
000;1;22;5759;5759;2018;1
000;1;22;5776;5100;2018;2
000;1;22;5776;5776;2018;19
000;1;22;5778;5244;2018;1
000;1;22;5778;5778;2018;39
000;1;22;5901;5100;2018;39
000;1;22;5999;5100;2018;3
000;1;22;5999;5390;2018;1
000;1;22;5999;5486;2018;1
000;1;23;5101;5100;2018;30
000;1;23;5104;5100;2018;5
000;1;23;5104;5104;2018;13
000;1;23;5104;5130;2018;1
000;1;23;5104;5314;2018;1
000;1;23;5104;5700;2018;1
000;1;23;5105;5100;2018;4
000;1;23;5105;5105;2018;22
000;1;23;5108;5108;2018;4
000;1;23;5108;5126;2018;1
000;1;23;5110;5100;2018;15
000;1;23;5110;5105;2018;1
000;1;23;5110;5110;2018;50
000;1;23;5110;5120;2018;1
000;1;23;5110;5472;2018;1
000;1;23;5120;5100;2018;18
000;1;23;5120;5104;2018;1
000;1;23;5120;5105;2018;1
000;1;23;5120;5120;2018;44
000;1;23;5120;5126;2018;1
000;1;23;5120;5130;2018;1
000;1;23;5120;5172;2018;2
000;1;23;5120;5448;2018;1
000;1;23;5120;5752;2018;1
000;1;23;5120;5756;2018;1
000;1;23;5126;5100;2018;5
000;1;23;5126;5126;2018;16
000;1;23;5126;5130;2018;1
000;1;23;5126;5438;2018;1
000;2;31;5456;5100;2008;2
000;1;45;5438;5438;2008;1
000;1;45;5442;5100;2008;1
000;1;45;5444;5100;2008;1
000;1;45;5448;5100;2008;4
000;1;45;5456;5100;2008;1
000;1;45;5468;5100;2008;2
000;1;45;5474;5100;2008;1
000;1;45;5474;5170;2008;1
000;1;45;5482;5126;2008;1
000;1;45;5484;5100;2008;1
000;1;45;5486;5100;2008;1
000;1;45;5486;5486;2008;1
000;1;45;5492;5100;2008;1
000;1;45;5492;5110;2008;1
000;1;40;5150;5150;2008;7
000;1;40;5152;5758;2008;1
000;1;40;5154;5100;2008;1
000;1;40;5154;5154;2008;98
000;1;40;5154;5999;2008;1
000;1;40;5156;5100;2008;1
000;1;40;5156;5156;2008;1
000;1;40;5156;5180;2008;1
000;1;40;5158;5158;2008;17
000;1;40;5160;5100;2008;2
000;1;40;5160;5160;2008;2
000;1;40;5160;5180;2008;1
000;1;40;5164;5100;2008;10
000;1;40;5164;5140;2008;1
000;1;40;5164;5158;2008;1
000;1;40;5164;5164;2008;6
000;1;40;5170;5100;2008;13
000;1;40;5170;5120;2008;1
000;1;46;5295;5295;2008;1
000;1;46;5302;5100;2008;1
000;1;46;5314;5100;2008;3
000;1;46;5314;5314;2008;1
000;1;46;5354;5100;2008;1
000;1;46;5356;5100;2008;1
000;1;46;5390;5100;2008;11
000;1;46;5390;5390;2008;6
000;1;40;5492;5492;2008;1
000;1;40;5496;5100;2008;1
000;1;40;5502;5100;2008;7
000;1;40;5502;5502;2008;1
000;1;40;5609;5609;2008;4
000;1;40;5611;5611;2008;8
000;1;40;5700;5700;2008;2
000;1;40;5704;5100;2008;1
000;1;40;5716;5100;2008;1
000;1;40;5754;5100;2008;1
000;1;40;5757;5100;2008;1
000;1;40;5757;5152;2008;1
000;1;40;5761;5761;2008;1
000;1;40;5776;5100;2008;1
000;1;40;5778;5752;2008;1
000;1;40;5778;5778;2008;5
000;1;40;5901;5100;2008;4
000;1;41;5101;5100;2008;18
000;1;41;5101;5110;2008;1
000;1;41;5101;5390;2008;1
000;1;41;5104;5700;2008;1
000;1;41;5105;5100;2008;1
000;1;41;5105;5105;2008;6
000;1;41;5110;5100;2008;11
000;1;47;5170;5170;2008;9
000;1;47;5170;5390;2008;1
000;1;47;5180;5100;2008;4
000;1;47;5180;5170;2008;2
000;1;47;5180;5180;2008;28
000;1;47;5182;5182;2008;1
000;1;47;5182;5390;2008;1
000;1;47;5222;5222;2008;1
000;1;47;5234;5100;2008;3
000;1;47;5262;5100;2008;1
000;1;47;5268;5268;2008;1
000;1;47;5269;5142;2008;1
000;1;47;5272;5100;2008;1
000;1;47;5272;5272;2008;1
000;1;47;5306;5306;2008;1
000;1;47;5314;5314;2008;1
000;2;32;5105;5100;2008;2
000;2;32;5105;5105;2008;10
000;2;32;5105;5180;2008;1
000;2;32;5108;5100;2008;6
000;2;32;5108;5170;2008;1
000;2;32;5110;5100;2008;9
000;2;32;5110;5104;2008;1
000;2;32;5110;5110;2008;18
000;1;6;5180;5100;2008;5
000;1;6;5180;5180;2008;20
000;1;6;5182;5100;2008;4
000;1;6;5182;5182;2008;1
000;1;6;5214;5100;2008;2
000;1;6;5214;5214;2008;1
000;1;6;5214;5289;2008;1
000;1;6;5234;5100;2008;1
000;1;6;5234;5234;2008;1
000;1;38;5354;5354;2008;2
000;1;38;5358;5358;2008;1
000;1;38;5390;5100;2008;12
000;1;38;5390;5160;2008;1
000;1;38;5390;5164;2008;1
000;1;38;5390;5390;2008;8
000;1;38;5390;5704;2008;1
000;1;38;5403;5100;2008;1
000;1;38;5403;5170;2008;1
000;1;38;5404;5100;2008;1
000;1;38;5406;5100;2008;1
000;1;38;5408;5408;2008;2
000;1;38;5414;5414;2008;3
000;1;38;5424;5424;2008;1
000;1;38;5432;5432;2008;11
000;1;38;5436;5103;2008;1
000;1;38;5436;5436;2008;3
000;1;38;5438;5100;2008;1
000;1;38;5438;5438;2008;3
000;1;38;5442;5442;2008;1
000;1;38;5444;5100;2008;1
000;1;38;5444;5164;2008;1
000;1;38;5444;5444;2008;2
000;1;38;5448;5100;2008;5
000;1;38;5448;5104;2008;1
000;1;38;5448;5448;2008;4
000;1;38;5454;5100;2008;1
000;1;38;5456;5100;2008;1
000;1;38;5456;5103;2008;1
000;1;38;5456;5456;2008;1
000;1;38;5458;5100;2008;1
000;1;38;5458;5180;2008;1
000;1;6;5468;5100;2008;1
000;1;6;5468;5468;2008;2
000;1;6;5472;5100;2008;3
000;1;6;5472;5472;2008;2
000;1;6;5474;5474;2008;3
000;1;6;5474;5999;2008;1
000;1;38;5607;5607;2008;2
000;1;38;5609;5609;2008;3
000;1;38;5611;5611;2008;6
000;1;38;5700;5100;2008;1
000;1;38;5700;5404;2008;1
000;1;38;5700;5700;2008;1
000;1;38;5704;5704;2008;1
000;1;38;5708;5100;2008;1
000;1;38;5754;5754;2008;1
000;1;38;5776;5776;2008;2
000;1;38;5778;5778;2008;6
000;1;38;5901;5100;2008;6
000;1;38;5901;5120;2008;1
000;1;38;5999;5100;2008;4
000;1;39;5101;5100;2008;30
000;1;60;5172;5100;2008;1
000;1;60;5180;5100;2008;5
000;1;60;5180;5180;2008;2
000;1;39;5150;5130;2008;1
000;1;39;5150;5150;2008;3
000;1;39;5154;5100;2008;1
000;1;39;5154;5154;2008;129
000;1;39;5154;5611;2008;1
000;1;39;5154;5999;2008;1
000;1;39;5156;5156;2008;1
000;1;39;5158;5100;2008;1
000;1;39;5158;5158;2008;26
000;1;39;5160;5100;2008;4
000;1;39;5299;5100;2008;1
000;1;39;5306;5100;2008;1
000;1;39;5314;5314;2008;4
000;1;39;5316;5100;2008;1
000;1;39;5318;5318;2008;1
000;1;39;5338;5100;2008;1
000;1;39;5352;5100;2008;1
000;1;39;5354;5100;2008;1
000;1;39;5354;5354;2008;1
000;1;39;5376;5376;2008;1
000;1;39;5390;5100;2008;7
000;1;39;5390;5126;2008;1
000;1;39;5390;5140;2008;1
000;1;39;5390;5180;2008;1
000;1;39;5390;5390;2008;10
000;1;39;5432;5100;2008;1
000;1;39;5432;5432;2008;10
000;1;39;5434;5100;2008;2
000;1;39;5438;5438;2008;2
000;1;39;5442;5100;2008;1
000;1;39;5444;5444;2008;3
000;1;39;5448;5100;2008;1
000;1;39;5448;5120;2008;1
000;1;39;5448;5448;2008;8
000;1;39;5456;5100;2008;1
000;1;39;5458;5100;2008;2
000;1;39;5458;5170;2008;1
000;1;39;5458;5414;2008;2
000;1;39;5464;5464;2008;2
000;1;39;5468;5100;2008;2
000;1;39;5468;5468;2008;2
000;1;39;5472;5472;2008;3
000;1;39;5474;5474;2008;3
000;1;39;5482;5100;2008;3
000;1;39;5486;5436;2008;1
000;1;39;5486;5486;2008;2
000;1;39;5492;5100;2008;3
000;1;39;5492;5492;2008;2
000;1;39;5502;5100;2008;3
000;1;39;5611;5611;2008;4
000;1;39;5700;5100;2008;1
000;1;39;5700;5700;2008;6
000;1;39;5704;5158;2008;1
000;1;39;5704;5704;2008;2
000;1;39;5708;5708;2008;1
000;1;39;5714;5404;2008;1
000;1;39;5716;5100;2008;1
000;1;39;5752;5752;2008;1
000;1;39;5754;5100;2008;1
000;1;39;5754;5170;2008;1
000;1;39;5754;5754;2008;2
000;1;39;5757;5100;2008;1
000;1;39;5757;5757;2008;3
000;1;39;5761;5761;2008;2
000;1;39;5776;5129;2008;1
000;1;39;5776;5776;2008;1
000;1;39;5778;5778;2008;2
000;1;39;5901;5100;2008;2
000;1;39;5901;5154;2008;1
000;1;39;5999;5100;2008;1
000;1;4;5101;5100;2008;22
000;1;4;5104;5100;2008;1
000;1;4;5104;5999;2008;1
000;1;4;5105;5100;2008;3
000;1;4;5105;5105;2008;13
000;1;4;5108;5100;2008;3
000;1;4;5110;5100;2008;2
000;1;4;5110;5110;2008;9
000;1;4;5120;5100;2008;16
000;1;4;5120;5120;2008;3
000;1;4;5126;5100;2008;4
000;1;4;5126;5126;2008;2
000;1;4;5128;5128;2008;1
000;1;4;5130;5100;2008;3
000;1;4;5130;5130;2008;3
000;1;4;5134;5134;2008;1
000;1;45;5492;5492;2008;1
000;1;45;5502;5100;2008;2
000;1;45;5502;5110;2008;1
000;1;45;5514;5100;2008;2
000;1;45;5609;5609;2008;4
000;1;45;5611;5611;2008;4
000;1;45;5704;5100;2008;1
000;1;45;5757;5757;2008;1
000;1;45;5757;5758;2008;1
000;1;45;5776;5776;2008;1
000;1;45;5901;5100;2008;6
000;1;45;5999;5100;2008;1
000;1;45;5999;5154;2008;1
000;1;45;5999;5436;2008;1
000;1;46;5101;5100;2008;20
000;1;46;5104;5104;2008;1
000;1;46;5105;5100;2008;1
000;1;52;5180;5180;2008;13
000;1;52;5228;5100;2008;1
000;1;52;5234;5100;2008;2
000;1;52;5234;5120;2008;1
000;1;52;5266;5278;2008;1
000;1;52;5272;5100;2008;1
000;1;52;5302;5150;2008;1
000;1;52;5306;5100;2008;1
000;1;52;5314;5100;2008;1
000;1;46;5403;5100;2008;1
000;1;46;5432;5100;2008;2
000;1;46;5432;5432;2008;2
000;1;46;5436;5436;2008;2
000;1;46;5448;5100;2008;2
000;2;31;5458;5414;2008;4
000;2;31;5458;5458;2008;1
000;2;31;5462;5100;2008;1
000;2;31;5464;5100;2008;2
000;2;31;5464;5464;2008;1
000;2;31;5468;5468;2008;6
000;2;31;5472;5472;2008;4
000;2;31;5474;5474;2008;6
000;2;31;5482;5100;2008;1
000;2;31;5482;5448;2008;1
000;2;31;5482;5458;2008;1
000;2;31;5482;5474;2008;1
000;2;31;5482;5482;2008;1
000;2;31;5484;5100;2008;1
000;2;31;5484;5448;2008;1
000;2;31;5492;5100;2008;3
000;2;31;5492;5492;2008;28
000;2;31;5502;5100;2008;7
000;2;31;5502;5390;2008;1
000;2;32;5120;5100;2008;30
000;2;32;5120;5104;2008;1
000;2;32;5120;5105;2008;1
000;2;32;5120;5110;2008;1
000;2;32;5120;5120;2008;18
000;2;32;5120;5130;2008;1
000;2;32;5120;5448;2008;1
000;2;32;5120;5750;2008;1
000;2;32;5122;5122;2008;1
000;2;32;5126;5100;2008;2
000;2;32;5126;5126;2008;1
000;2;32;5128;5128;2008;10
000;2;36;5110;5100;2008;7
000;2;36;5110;5110;2008;11
000;2;36;5110;5716;2008;1
000;2;36;5120;5100;2008;16
000;2;36;5120;5120;2008;8
000;2;36;5120;5170;2008;1
000;2;36;5120;5482;2008;1
000;2;36;5120;5609;2008;1
000;2;36;5126;5100;2008;3
000;2;36;5126;5164;2008;1
000;2;36;5128;5128;2008;5
000;2;36;5130;5100;2008;5
000;2;36;5130;5130;2008;2
000;2;36;5134;5100;2008;1
000;2;36;5134;5134;2008;1
000;2;36;5140;5100;2008;4
000;2;36;5140;5140;2008;3
000;2;36;5140;5170;2008;1
000;2;36;5142;5142;2008;1
000;2;32;5164;5100;2008;8
000;2;32;5164;5164;2008;5
000;2;32;5164;5180;2008;1
000;2;32;5164;5432;2008;1
000;2;32;5170;5100;2008;26
000;2;32;5170;5105;2008;1
000;2;32;5170;5110;2008;1
000;2;32;5170;5128;2008;1
000;2;32;5170;5130;2008;1
000;2;32;5170;5150;2008;1
000;2;32;5170;5154;2008;1
000;2;32;5170;5170;2008;9
000;2;32;5170;5302;2008;1
000;2;32;5170;5438;2008;1
000;2;32;5172;5100;2008;1
000;2;32;5172;5172;2008;3
000;2;32;5174;5174;2008;3
000;2;32;5180;5100;2008;12
000;2;32;5180;5128;2008;1
000;2;32;5180;5154;2008;1
000;2;32;5180;5170;2008;1
000;2;32;5180;5180;2008;36
000;2;36;5172;5172;2008;2
000;2;36;5174;5100;2008;1
000;2;36;5174;5174;2008;2
000;2;36;5180;5100;2008;6
000;2;36;5180;5180;2008;30
000;2;36;5182;5100;2008;2
000;2;36;5182;5120;2008;1
000;2;36;5214;5289;2008;1
000;2;36;5222;5222;2008;1
000;2;36;5228;5228;2008;1
000;2;36;5234;5216;2008;1
000;2;36;5234;5234;2008;1
000;2;36;5236;5180;2008;1
000;2;36;5242;5242;2008;2
000;2;36;5244;5244;2008;2
000;2;36;5258;5100;2008;1
000;2;36;5258;5258;2008;1
000;2;36;5262;5100;2008;1
000;2;36;5262;5262;2008;1
000;2;36;5266;5100;2008;3
000;2;36;5266;5213;2008;1
000;2;36;5266;5266;2008;2
000;2;36;5268;5100;2008;1
000;2;32;5306;5306;2008;5
000;2;32;5314;5100;2008;2
000;2;32;5314;5314;2008;2
000;2;32;5316;5100;2008;1
000;2;32;5318;5318;2008;2
000;2;32;5324;5324;2008;1
000;2;32;5326;5100;2008;1
000;2;32;5348;5348;2008;1
000;2;32;5354;5354;2008;1
000;2;32;5356;5100;2008;1
000;2;32;5366;5366;2008;2
000;2;32;5390;5100;2008;24
000;2;32;5390;5158;2008;1
000;2;32;5390;5180;2008;1
000;2;32;5390;5390;2008;11
000;2;32;5390;5432;2008;1
000;2;32;5390;5472;2008;1
000;2;36;5408;5408;2008;1
000;2;36;5424;5424;2008;1
000;2;36;5432;5100;2008;4
000;2;36;5432;5432;2008;7
000;2;36;5432;5438;2008;1
000;2;36;5436;5436;2008;1
000;2;36;5438;5100;2008;2
000;2;36;5438;5438;2008;2
000;2;32;5468;5468;2008;2
000;2;32;5472;5404;2008;1
000;2;32;5472;5472;2008;1
000;2;32;5474;5474;2008;8
000;2;32;5482;5100;2008;2
000;2;32;5484;5484;2008;2
000;2;32;5484;5999;2008;1
000;2;32;5486;5100;2008;1
000;2;32;5486;5486;2008;2
000;2;32;5492;5100;2008;3
000;2;32;5492;5492;2008;24
000;2;32;5492;5999;2008;1
000;2;36;5752;5100;2008;1
000;2;36;5754;5754;2008;1
000;1;38;5462;5436;2008;1
000;1;38;5464;5464;2008;3
000;1;38;5468;5468;2008;1
000;1;38;5471;5100;2008;1
000;1;38;5472;5100;2008;1
000;1;38;5472;5472;2008;3
000;1;38;5474;5100;2008;1
000;1;38;5478;5258;2008;1
000;1;38;5482;5100;2008;3
000;1;38;5486;5100;2008;1
000;1;39;5104;5100;2008;2
000;1;39;5104;5104;2008;4
000;1;39;5104;5110;2008;1
000;1;39;5105;5105;2008;9
000;1;39;5108;5100;2008;4
000;1;39;5110;5100;2008;17
000;1;39;5110;5110;2008;7
000;1;39;5110;5120;2008;1
000;1;39;5120;5100;2008;24
000;1;39;5120;5120;2008;8
